data,hora,natureza,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2021-10-13 00:00:00,20:45:40,VÍTIMA FATAL,FINALIZADA,SÃO JOSÉ,PTE JOSE DE BARROS LIMA,,,APÓS A PASSARELA EM FRENTE A PRAÇA DA JOANA BEZERRA,SÃO JOSÉ,,BOA VIAGEM,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,0,1,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
2021-10-14 00:00:00,02:21:00,COM VÍTIMA,FINALIZADA,BONGI,AV ENGENHEIRO ABDIAS DE CARVALHO,,,PROXIMO AO ATACAREJO,BONGI,687,SUBURBIO,CHOQUE,1,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h,Dupla,Canteiro central,,
2021-10-14 00:00:00,10:28:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV NORTE MIGUEL ARRAES DE ALENCAR,,RUA DA AURORA,AO LADO DO HOSPITAL DE CAMPANHA COVID,SANTO AMARO,243,CIDADE,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Canteiro central,,
2021-10-14 00:00:00,12:22:00,COM VÍTIMA,FINALIZADA,IBURA,AV DOIS RIOS,,,HOTEL MALICE,IBURA,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2021-10-08 00:00:00,07:50:00,COM VÍTIMA,FINALIZADA,IBURA,RUA RIO TAPADO,71,AV DOIS RIOS,,IBURA,,SUBURBIO,COLISÃO LATERAL,0,1,0,0,0,0,1,0,0,2,0,Longo da via,Bom,Sem defeito,Não existente,Seca,Perfeito estado,Outros,Não há placas,,Dupla,Não existe,,
2021-10-14 00:00:00,12:00:00,COM VÍTIMA,DUPLICIDADE,IBURA,AV DOIS RIOS,,,EM FRENTE AO HOTEL MALICE,IBURA,,,COLISÃO TRASEIRA,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,
2021-10-14 00:00:00,17:27:00,COM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,CAIS DO APOLO,,PTE CONDE MAURICIO DE NASSAU,EM FRENTE AO BANCO SANTANDER,BAIRRO DO RECIFE,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
2021-10-14 00:00:00,20:56:00,COM VÍTIMA,CANCELADA,MADALENA,RUA BENFICA,,,E/F A GPCA,MADALENA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-10-15 00:00:00,10:24:00,COM VÍTIMA,FINALIZADA,VÁRZEA,RUA GENERAL POLIDORO,,RUA ABATIA,NO SEMAFORO 577,VÁRZEA,577,SUBURBIO,COLISÃO FRONTAL,0,1,0,0,0,0,1,0,0,2,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,,Faixa contínua,,
2021-10-15 00:00:00,10:59:00,COM VÍTIMA,FINALIZADA,BOA VISTA,AV GOVERNADOR AGAMENON MAGALHAES,,RUA JOAQUIM NABUCO,,BOA VISTA,174,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Dupla,Canteiro central,,
2021-10-15 00:00:00,11:28:00,COM VÍTIMA,CANCELADA,ESPINHEIRO,AV GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE O MINISTÉRIO DO TRABALHO,ESPINHEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-10-15 00:00:00,14:18:00,COM VÍTIMA,FINALIZADA,ALTO SANTA TERESINHA,AV ANIBAL BENEVOLO,274,,EM FRENTE AO ESTACIONAMENTO DO CLUBE BELA VISTA,ALTO SANTA TERESINHA,,URIEL DE HOLANDA,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Não existe,,
2021-10-15 00:00:00,14:49:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PADRE BERNADINO PESSOA,690,RUA MINISTRO NELSON HUNGRIA,COLÉGIO SANTA MARIA,BOA VIAGEM,,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Não existe,,
2021-10-15 00:00:00,17:03:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA MARCOS ANDRE,200,,PROXIMO AO PRIVE BOSQUE DA TORRE,TORRE,,SUBURBIO,,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,,Faixa contínua,,
2021-10-15 00:00:00,20:46:40,COM VÍTIMA,FINALIZADA,CASA FORTE,RUA MARECHAL RONDON,1284,RUA MARECHAL RONDON,PROX A CASA DE FESTA ESTRIPULIA,CASA FORTE,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,"Placas ""Pare""",,Única,Faixa contínua,,
2021-10-15 00:00:00,21:00:40,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,1815,,PROX AO SUPERMECADO AÇAI,IMBIRIBEIRA,635,CIDADE,COLISÃO COM CICLISTA,1,0,0,2,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,,Não existe,R-6a,40 km/h,Dupla,Não existe,,
2021-10-16 00:00:00,06:06:00,COM VÍTIMA,FINALIZADA,VÁRZEA,RUA ACADEMICO HELIO RAMOS,240,AV PROFESSOR LUIZ FREIRE,AO LADO DA ESCOLA MUNICIPAL PROFESSOR PAULO ROSAS,VÁRZEA,,VARZEA,COLISÃO FRONTAL,0,1,0,0,0,1,0,0,0,1,0,Esquina,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,30 km/h,Dupla,Não existe,,
2021-10-16 00:00:00,06:59:00,COM VÍTIMA,FINALIZADA,TEJIPIÓ,RUA FALCAO DE LACERDA,210,,OPOSTO A IGREJA ASSEMBLEIA DE DEUS,TEJIPIÓ,,SUBURBIO,CHOQUE,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2021-10-16 00:00:00,11:20:00,COM VÍTIMA,CANCELADA,CAMPO GRANDE,RUA PRUDENTE DE MORAES,398,,PROX. AO ANTIGO CALDINHO DA ZEZE,CAMPO GRANDE,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-10-16 00:00:00,12:26:00,COM VÍTIMA,FINALIZADA,ILHA DO RETIRO,RUA JOAO IVO DA SILVA,120,RUA PADRE TEOFILO TWORZ,SOB O SEMÁFORO,ILHA DO RETIRO,503,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Outros,Não há placas,50 km/h,Única,Não existe,,
2021-10-16 00:00:00,12:47:00,COM VÍTIMA,FINALIZADA,ILHA DO RETIRO,EST DOS REMEDIOS,,TRV PADRE TEOFILO TWORZ,AO LADO DA HYUNDAI,ILHA DO RETIRO,,AFOGADOS,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Não existe,Outras,,Única,Não existe,,
2021-10-16 00:00:00,19:47:00,SEM VÍTIMA,CANCELADA,CAMPO GRANDE,RUA ODORICO MENDES,,,E/F A DROGASIL,CAMPO GRANDE,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-16 00:00:00,21:02:40,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,PTE GILBERTO FREYRE,,,SOBRE A PONTE,IMBIRIBEIRA,,SUBURBIO,,0,1,0,0,0,0,0,1,0,0,0,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,,,Única,Faixa seccionada,,
2021-10-16 00:00:00,21:57:40,COM VÍTIMA,FINALIZADA,TOTÓ,AV LIBERDADE,1427,,EM FRENTE AO PRESIDIO ANIBAL BRUNO,TOTÓ,,CIDADE,COLISÃO COM CICLISTA,0,0,0,1,0,1,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa contínua,,
2021-10-16 00:00:00,22:43:40,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ANTONIO FALCAO,,,"SOB O VIADUTO DA VIA MANGUE, POSTE BO 04803",BOA VIAGEM,48,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa seccionada,,
2021-10-17 00:00:00,07:12:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,EST DE BELEM,,RUA JERONIMO VILELA,EM FRENTE A ESCOLA JESUS CRUCIFICADO,CAMPO GRANDE,26,CIDADE,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-4a,,Dupla,Não existe,,
2021-10-17 00:00:00,08:42:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DES JOAO PAES,1000,RUA CORONEL ANIZIO RODRIGUES COELHO,AO LADO DO N° 618,BOA VIAGEM,,ÚNICO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",,Única,Não existe,,
2021-10-17 00:00:00,13:21:00,COM VÍTIMA,FINALIZADA,HIPÓDROMO,RUA FONSECA OLIVEIRA,398,,PROX A PRAÇA DO HIPODROMO E/F AO EDF RIO JURUÁ,HIPÓDROMO,,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,Outras,,Dupla,Faixa seccionada,,
2021-10-17 00:00:00,14:29:00,COM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,RUA DA AURORA,,RUA PRINCESA IZABEL,EM FRENTE A POLICIA CIVIL,SANTO ANTÔNIO,22,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,,
2021-10-17 00:00:00,15:24:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,300,RUA BRUNO VELOSO,ESCOLA MUNICIPAL DO LEÃO,BOA VIAGEM,338,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,,,,
2021-10-17 00:00:00,16:32:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,RUA MINISTRO MARIO ANDREAZZA,,,AO LADO DO INSTITUTO DE INOVAÇÃO TECNOLÓGICA,VÁRZEA,,SUBURBIO,COLISÃO FRONTAL,0,1,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não existe,Não há placas,,Dupla,Não existe,,
2021-10-17 00:00:00,18:37:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV GENERAL MAC ARTHUR,426,RUA MONSENHOR TABOSA,ZUMA AUTO,IMBIRIBEIRA,,CIDADE,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,"Placas ""Pare""",40 km/h,Única,,,
2021-10-17 00:00:00,19:59:00,COM VÍTIMA,FINALIZADA,ARRUDA,RUA COUTO MAGALHAES,41,AV BEBERIBE,APÓS O SEMÁFORO N° 63,ARRUDA,63,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Dupla,Faixa contínua,Faixa seccionada,
2021-10-17 00:00:00,23:03:40,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,1450,,ESCOLA DA BÍBLIA,BOA VISTA,682,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
2021-10-18 00:00:00,06:58:00,COM VÍTIMA,CANCELADA,TORRE,RUA JOSE BONIFACIO,,,E/F AO CARREFOUR DA TORRE (SOBRE A PONTE/  SENTIDO AFOGADOS),TORRE,,,COLISÃO LATERAL,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,
2021-10-18 00:00:00,09:26:00,COM VÍTIMA,FINALIZADA,ILHA DO RETIRO,TUNEL CHICO SCIENCE,,,TÚNEL CHICO SCIENCE,ILHA DO RETIRO,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Outros,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa contínua,,
2021-10-18 00:00:00,09:32:00,COM VÍTIMA,FINALIZADA,TORRÕES,AV ENGENHEIRO ABDIAS DE CARVALHO,1300,,LADO OPOSTO AO N° 3068,TORRÕES,272,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-19,60 km/h,Dupla,Canteiro central,,
2021-10-18 00:00:00,13:01:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV VISCONDE DE SUASSUNA,639,,EM FRENTE A URBANO VITALINO ADVOGADOS,SANTO AMARO,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa seccionada,,
2021-10-18 00:00:00,17:31:00,COM VÍTIMA,FINALIZADA,CORDEIRO,RUA QUATA,79,,EM FRENTE AO N° 79,CORDEIRO,,SUBURBIO,CHOQUE,2,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2021-10-18 00:00:00,19:44:00,COM VÍTIMA,FINALIZADA,COQUEIRAL,AV DR JOSE RUFINO,429,RUA PAPA JOAO VINTE E TRES,PADARIA FÁBRICA,COQUEIRAL,285,,COLISÃO FRONTAL,0,0,0,0,0,0,0,0,0,1,0,Outros,Bom,Sem defeito,Ilegível,Seca,Mal iluminada,Outros,Outras,60 km/h,Dupla,Não existe,,
2021-10-19 00:00:00,00:53:00,COM VÍTIMA,FINALIZADA,IPUTINGA,AV CAXANGA,,EST DO BARBALHO,EM FRENTE AO BIG BOM PREÇO,IPUTINGA,,SUBURBIO,COLISÃO TRASEIRA,0,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Canteiro central,,
2021-10-19 00:00:00,12:07:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,304,,EM FRENTE À CTTU,SANTO AMARO,,SUBURBIO,COLISÃO TRANSVERSAL,0,2,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
2021-10-19 00:00:00,14:24:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,,RUA FREI CASSIMIRO,SENAI,SANTO AMARO,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Dupla,Faixa contínua,,
2021-10-19 00:00:00,14:32:00,COM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,1407,,EM FRENTE A CARLOS FILMS EQUIPADORA,IPSEP,319,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Dupla,Faixa contínua,Canteiro central,
2021-10-19 00:00:00,15:34:00,COM VÍTIMA,FINALIZADA,CORDEIRO,AV GENERAL SAN MARTIN,,RUA GOMES TABORDA,AV GENERAL SAN MARTIN,CORDEIRO,67,SUBURBIO,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Dupla,Faixa contínua,,
2021-10-19 00:00:00,20:17:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV DES JOSE NEVES,,,SEMÁFORO 639 / PRÓX AO SHOPPING RECIFE,BOA VIAGEM,,,CHOQUE,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-20 00:00:00,05:52:00,SEM VÍTIMA,FINALIZADA,ILHA JOANA BEZERRA,VIADUTO CAPITAO TEMUDO,,,APÓS A PASSARELA - SUBIDA DO VIADUTO,ILHA JOANA BEZERRA,,SUBURBIO,ATROPELAMENTO DE ANIMAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-20 00:00:00,07:43:00,COM VÍTIMA,FINALIZADA,PINA,AV BOA VIAGEM,420,,EM FRENTE AO TRANSAMERICA PRESTIGE BEACH CLASS,PINA,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,60 km/h,Única,Faixa seccionada,,
2021-10-20 00:00:00,08:17:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,RUA PROFESSOR JOSE BRANDAO,E/F A FARMACIA INDEPENDENTE,BOA VIAGEM,550,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Faixa contínua,,
2021-10-20 00:00:00,12:50:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA GERVASIO PIRES,418,,AO LADO DO POSTE BO26003,BOA VISTA,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Não existe,,
2021-10-20 00:00:00,14:29:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,11,,E/F A  CELPE,BOA VIAGEM,,SUBURBIO,COLISÃO TRASEIRA,2,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa contínua,Faixa seccionada,
2021-10-20 00:00:00,18:48:00,COM VÍTIMA,CANCELADA,AREIAS,AV DR JOSE RUFINO,1099,,E/F AO SENAI,AREIAS,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-10-21 00:00:00,08:57:00,COM VÍTIMA,CANCELADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE A UPA,IMBIRIBEIRA,310,,COLISÃO TRASEIRA,0,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,
2021-10-21 00:00:00,14:29:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,AV GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE AO CLUBE PORTUGUES,ESPINHEIRO,,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,,Única,Faixa seccionada,,
2021-10-21 00:00:00,14:39:00,SEM VÍTIMA,FINALIZADA,TAMARINEIRA,RUA ISAAC SALAZAR,45,,EM FRENTE AO EDIFÍCIO RESEDÁ,TAMARINEIRA,,CIDADE,,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,"Placas ""Pare""",,Única,Não existe,,
2021-10-21 00:00:00,20:28:00,VÍTIMA FATAL,FINALIZADA,MADALENA,RUA REAL DA TORRE,502,,EM FRENTE AO MERCADO DA MADALENA,MADALENA,,AFOGADOS,CHOQUE,0,1,0,0,0,0,0,0,0,0,1,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Única,Faixa seccionada,,
2021-10-22 00:00:00,08:25:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,2459,,LADO OPOSTO AO T2 VEICULOS,ENCRUZILHADA,,CIDADE,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Outros,Outras,,Dupla,Faixa seccionada,Canteiro central,
2021-10-22 00:00:00,08:35:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA DO HOSPICIO,,RUA PRINCESA IZABEL,EM FRENTE A CAMARA DOS VEREADORES DE RECIFE,BOA VISTA,31,CIDADE,COLISÃO FRONTAL,1,2,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-25c,40 km/h,Única,Faixa contínua,,
2021-10-22 00:00:00,09:31:00,COM VÍTIMA,FINALIZADA,TORRÕES,AV ENGENHEIRO ABDIAS DE CARVALHO,2926,,EM FRENTE MARMOARIA AQUIPEDRAS,TORRÕES,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h,Dupla,Faixa contínua,Canteiro central,
2021-10-22 00:00:00,10:13:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,255,,AO LADO DA ESCOLA DE EDUCADORES DO RECIFE,MADALENA,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,50 km/h,Única,Faixa seccionada,,
2021-10-22 00:00:00,10:33:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,1164,,EM FRENTE AO EDIFICIO BELÉM,BOA VIAGEM,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa contínua,Faixa seccionada,
2021-10-22 00:00:00,14:12:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,AV GENERAL SAN MARTIN,1670,,EM FRENTE A IGREJA INTERNACIONAL DA GRAÇA,SAN MARTIN,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Dupla,Faixa contínua,Faixa seccionada,
2021-10-22 00:00:00,15:54:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA QUITERIO INACIO DE MELLO,261,RUA CINCO DE NOVEMBRO,IMPORT PNEUS,AFOGADOS,,SUBURBIO,COLISÃO TRANSVERSAL,0,2,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
2021-10-22 00:00:00,17:52:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA SA E SOUZA,218,RUA PADRE CABRAL,E/F A CERPE  LABORATORIO,BOA VIAGEM,,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,30 km/h,Dupla,Faixa seccionada,,
2021-10-22 00:00:00,18:10:00,COM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,3021,RUA ADOLFO FARO,POSTO FEDERAL,AREIAS,,SUBURBIO,COLISÃO COM CICLISTA,0,0,0,1,0,0,1,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
2021-10-22 00:00:00,21:07:40,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,LADO OPOSTO PIZZARIA CAPITÃO GANCHO,BOA VIAGEM,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,0,1,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
2021-10-22 00:00:00,23:23:40,COM VÍTIMA,FINALIZADA,CABANGA,PTE GOVERNADOR PAULO GUERRA,,,CURVA DO LARGO DO CABANGA,CABANGA,,CIDADE,QUEDA,0,1,0,0,0,0,0,0,0,1,0,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Canteiro central,,
2021-10-23 00:00:00,09:18:00,COM VÍTIMA,CANCELADA,MANGABEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,"EM FRENTE O SESC DA AV NORTE, SENTIDO CENTRO",MANGABEIRA,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-10-23 00:00:00,14:15:00,SEM VÍTIMA,CANCELADA,TORRÕES,AV ENGENHEIRO ABDIAS DE CARVALHO,,,E/F A  UPA  S/T SUB,TORRÕES,,,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
