data,hora,natureza,bairro,endereco,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,sinalizacao,condicao_via,conservacao_via,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1
2023-11-29 00:00:00,03:45:00,COM VÍTIMA,SANTO AMARO,RUA FREI CASSIMIRO,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,3,0,,,,,,,,,
2023-11-29 00:00:00,03:50:00,SEM VÍTIMA,TORRE,RUA JOSE BONIFACIO,,,COLISÃO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-11-29 00:00:00,05:23:00,SEM VÍTIMA,IPSEP,RUA BLUMENAU,,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-11-29 00:00:00,06:56:00,VÍTIMA FATAL,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,
2023-11-29 00:00:00,10:27:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA PROFESSOR JOSE AMARINO DOS REIS,,,COLISÃO FRONTAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,06:54:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,07:30:00,COM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,,,COLISÃO,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,07:36:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,08:18:00,SEM VÍTIMA,BOA VISTA,RUA DO HOSPICIO,,,COLISÃO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-11-30 00:00:00,08:20:00,COM VÍTIMA,AFOGADOS,RUA COSME VIANA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,08:53:00,COM VÍTIMA,SANTO AMARO,RUA DOS PALMARES,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,09:42:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA BOMBA DO HEMETERIO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,10:43:00,COM VÍTIMA,ILHA DO LEITE,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,11:11:00,COM VÍTIMA,DOIS IRMAOS,RUA MANUEL DE MEDEIROS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,11:54:00,COM VÍTIMA,IPSEP,RUA ROSA MAGALHAES,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,12:31:00,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,01:00:00,COM VÍTIMA,VARZEA,AV AFONSO OLINDENSE,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,01:09:00,COM VÍTIMA,IPSEP,RUA ADERBAL DE MELO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,01:18:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,01:41:00,COM VÍTIMA,SANCHO,RUA GUANABARA,,,COLISÃO LATERAL,1,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,01:58:00,COM VÍTIMA,IPSEP,RUA PINTOR ANTONIO ALBUQUERQUE,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-11-30 00:00:00,02:20:00,SEM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-11-30 00:00:00,02:24:00,SEM VÍTIMA,MACAXEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,671,CIDADE,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
2023-11-30 00:00:00,02:56:00,COM VÍTIMA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,665,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,02:57:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,04:35:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,05:38:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,AFOGADOS,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,05:49:00,COM VÍTIMA,AFOGADOS,RUA JOAQUIM DE VASCONCELOS PEREIRA,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,06:53:00,COM VÍTIMA,PORTO DA MADEIRA,AV CIDADE DE MONTEIRO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,08:07:00,COM VÍTIMA,AGUA FRIA,AV BEBERIBE,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-11-30 00:00:00,11:03:00,COM VÍTIMA,JAQUEIRA,AV CONS ROSA E SILVA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-12-01 00:00:00,06:43:00,COM VÍTIMA,IPSEP,AV RECIFE,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,07:20:00,COM VÍTIMA,AGUA FRIA,AV BEBERIBE,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,07:27:00,COM VÍTIMA,IPSEP,RUA ITACARI,,,COLISÃO,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-12-01 00:00:00,07:27:00,COM VÍTIMA,IMBIRIBEIRA,RUA ITACARI,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,07:37:00,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,07:40:00,COM VÍTIMA,SANTO AMARO,RUA SANTO AMARO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,08:27:00,COM VÍTIMA,SANTO AMARO,AV PREFEITO ARTUR LIMA CAVALCANTI,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,09:53:00,COM VÍTIMA,ARRUDA,RUA DA REGENERACAO,,,COLISÃO,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,10:22:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,01:08:00,COM VÍTIMA,AFOGADOS,RUA COSME VIANA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,02:32:00,COM VÍTIMA,VARZEA,AV AFONSO OLINDENSE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-12-01 00:00:00,03:05:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,03:46:00,COM VÍTIMA,ARRUDA,AV BEBERIBE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,03:47:00,COM VÍTIMA,SAN MARTIN,RUA COMENDADOR FRANCO FERREIRA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,03:50:00,COM VÍTIMA,TAMARINEIRA,RUA DO FUTURO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,04:11:00,COM VÍTIMA,SAO JOSE,AV ENGENHEIRO JOSE ESTELITA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,04:08:00,COM VÍTIMA,DERBY,RUA CARLOS PORTO CARREIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,04:29:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA CHA DE ALEGRIA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,05:43:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,05:46:00,COM VÍTIMA,CAMPO GRANDE,RUA DR MACHADO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,05:47:00,SEM VÍTIMA,IBURA,LAD DA COHAB,,,CHOQUE,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,
2023-12-01 00:00:00,06:17:00,VÍTIMA FATAL,IPSEP,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO COM CICLISTA,0,0,0,1,0,0,1,0,0,0,1,,,,,,,,,
2023-12-01 00:00:00,06:53:00,COM VÍTIMA,IBURA,AV DOIS RIOS,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-01 00:00:00,09:44:00,COM VÍTIMA,VARZEA,AV CAXANGA,,,COLISÃO,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-12-01 00:00:00,11:39:00,VÍTIMA FATAL,IBURA,RUA VALE DO ITAJAI,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,
2023-12-02 00:00:00,01:41:00,SEM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,SUBURBIO,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-02 00:00:00,06:14:00,SEM VÍTIMA,CIDADE UNIVERSITARIA,RUA GENERAL POLIDORO,,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-02 00:00:00,07:59:00,COM VÍTIMA,IPUTINGA,RUA PADRE FERNAO CARDIM,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-02 00:00:00,09:01:00,COM VÍTIMA,IBURA,AV DOIS RIOS,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-02 00:00:00,09:10:00,COM VÍTIMA,IPUTINGA,AV MAURICIO DE NASSAU,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-02 00:00:00,10:00:00,COM VÍTIMA,LINHA DO TIRO,RUA URIEL DE HOLANDA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-02 00:00:00,12:21:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,
2023-12-02 00:00:00,12:45:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-02 00:00:00,10:27:00,COM VÍTIMA,IPSEP,AV RECIFE,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,12:01:00,COM VÍTIMA,BONGI,EST DO BONGI,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,12:12:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,08:19:00,COM VÍTIMA,BAIRRO DO RECIFE,AV BARBOSA LIMA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,08:59:00,SEM VÍTIMA,PINA,AV DR DIRCEU VELLOSO TOSCANO DE BRITO,,,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,
2023-12-03 00:00:00,09:52:00,COM VÍTIMA,BOA VIAGEM,RUA SETUBAL,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,12:55:00,SEM VÍTIMA,CAMPO GRANDE,RUA PROFESSOR FRANCISCO DA TRINDADE,,SUBURBIO,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-03 00:00:00,12:58:00,COM VÍTIMA,PRADO,RUA GOMES TABORDA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,01:37:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA BOMBA DO HEMETERIO,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,01:50:00,COM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,05:09:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,SUBURBIO,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-03 00:00:00,06:08:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,06:19:00,COM VÍTIMA,BOA VIAGEM,RUA DOS NAVEGANTES,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,06:31:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-03 00:00:00,07:19:00,SEM VÍTIMA,NOVA DESCOBERTA,RUA VASCO DA GAMA,,,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-03 00:00:00,07:58:00,SEM VÍTIMA,AREIAS,AV IZABEL DE GOES,,,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-04 00:00:00,03:29:00,VÍTIMA FATAL,MADALENA,AV VISCONDE DE ALBUQUERQUE,,,COLISÃO,1,0,0,0,0,0,1,0,0,0,2,,,,,,,,,
2023-12-04 00:00:00,08:48:00,COM VÍTIMA,PINA,AVENIDA CELSO FURTADO (VIA MANGUE),,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,08:49:00,COM VÍTIMA,SAO JOSE,PRC DAS CINCO PONTAS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,09:30:00,COM VÍTIMA,ESPINHEIRO,RUA DA HORA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,09:29:00,COM VÍTIMA,SAO JOSE,AV ENGENHEIRO JOSE ESTELITA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,10:15:00,SEM VÍTIMA,IPSEP,RUA JAMAICA,,CIDADE,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-04 00:00:00,10:31:00,COM VÍTIMA,IPSEP,AV RECIFE,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,10:32:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,10:52:00,COM VÍTIMA,IPSEP,AV RECIFE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,12:54:00,COM VÍTIMA,BONGI,RUA ITAPEMIRIM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,01:40:00,COM VÍTIMA,TORREAO,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-12-04 00:00:00,02:17:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO LATERAL,1,1,0,0,0,0,1,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,05:29:00,COM VÍTIMA,IPSEP,AV RAIMUNDO DINIZ,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,05:51:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-04 00:00:00,07:19:00,COM VÍTIMA,GRACAS,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,06:55:00,COM VÍTIMA,MADALENA,RUA REAL DA TORRE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,07:53:00,COM VÍTIMA,VARZEA,RUA VALE DO SIRIJI,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,09:40:00,COM VÍTIMA,SAO JOSE,RUA IMPERIAL,,,COLISÃO FRONTAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,10:03:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,11:51:00,COM VÍTIMA,MORRO DA CONCEICAO,AV NORTE MIGUEL ARRAES DE ALENCAR,,,COLISÃO,2,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,11:53:00,COM VÍTIMA,AREIAS,AV RECIFE,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,02:05:00,COM VÍTIMA,AREIAS,AV RECIFE,,,COLISÃO COM CICLISTA,0,0,0,1,0,1,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,03:28:00,COM VÍTIMA,MADALENA,RUA JOAO IVO DA SILVA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,04:19:00,COM VÍTIMA,PINA,AV ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,05:50:00,COM VÍTIMA,MACAXEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-12-05 00:00:00,05:58:00,COM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,06:06:00,COM VÍTIMA,CAMPO GRANDE,AV CORREIA DE BRITO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,06:15:00,COM VÍTIMA,JORDAO,AV MARIA IRENE,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,06:45:00,COM VÍTIMA,CORDEIRO,AV GENERAL SAN MARTIN,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,06:58:00,COM VÍTIMA,BOA VIAGEM,RUA PADRE CABRAL,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-05 00:00:00,08:16:00,COM VÍTIMA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-06 00:00:00,07:29:00,SEM VÍTIMA,IPSEP,RUA BLUMENAU,,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-06 00:00:00,07:40:00,COM VÍTIMA,MADALENA,AV JOSE GONCALVES DE MEDEIROS,,,COLISÃO,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-06 00:00:00,11:00:00,COM VÍTIMA,,RUA SAO MIGUEL,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-06 00:00:00,12:51:00,COM VÍTIMA,SANTO AMARO,RUA TRES DE MAIO,,,ENGAVETAMENTO,3,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-06 00:00:00,02:08:00,COM VÍTIMA,SAN MARTIN,AV ENGENHEIRO ABDIAS DE CARVALHO,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-06 00:00:00,03:25:00,SEM VÍTIMA,SOLEDADE,AV JOAO DE BARROS,198,SUBURBIO,COLISÃO LATERAL,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
2023-12-06 00:00:00,05:25:00,SEM VÍTIMA,TAMARINEIRA,AV CONS ROSA E SILVA,253,SUBURBIO,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-06 00:00:00,05:50:00,SEM VÍTIMA,SAO JOSE,AV MARTINS DE BARROS,194,CIDADE,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-06 00:00:00,06:52:00,COM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,07:06:00,COM VÍTIMA,MADALENA,RUA DEMOCRITO DE SOUZA FILHO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,07:40:00,COM VÍTIMA,AREIAS,AV RECIFE,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,08:20:00,SEM VÍTIMA,GRACAS,RUA DAS GRACAS,,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-07 00:00:00,08:43:00,COM VÍTIMA,CASA FORTE,RUA DA HARMONIA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,09:25:00,COM VÍTIMA,CAMPO GRANDE,RUA PROFESSOR FRANCISCO DA TRINDADE,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,08:46:00,SEM VÍTIMA,SANTO AMARO,PTE DO LIMOEIRO,,,COLISÃO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-07 00:00:00,11:17:00,COM VÍTIMA,TORROES,AV ENGENHEIRO ABDIAS DE CARVALHO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,11:24:00,SEM VÍTIMA,MADALENA,RUA DOM JOAO DE SOUZA,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-07 00:00:00,12:01:00,COM VÍTIMA,DOIS IRMAOS,RUA MANUEL DE MEDEIROS,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,12:50:00,COM VÍTIMA,BOA VIAGEM,RUA DOS NAVEGANTES,,,COLISÃO FRONTAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,12:56:00,COM VÍTIMA,BOA VIAGEM,RUA DOS NAVEGANTES,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,01:01:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,01:05:00,COM VÍTIMA,ARRUDA,RUA MADRE ROSA GATTORNO,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,01:15:00,COM VÍTIMA,BOA VIAGEM,RUA ARTUR MUNIZ,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,02:25:00,COM VÍTIMA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,02:59:00,COM VÍTIMA,CURADO,RUA DR GEORGE WILLIAM BUTLER,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,03:15:00,COM VÍTIMA,BOA VISTA,AV MONTEVIDEU,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,03:28:00,SEM VÍTIMA,SAO JOSE,RUA CORACAO DE MARIA,,,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-07 00:00:00,03:29:00,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,03:48:00,COM VÍTIMA,VARZEA,RUA DR GEORGE WILLIAM BUTLER,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,04:07:00,COM VÍTIMA,IPUTINGA,AV MAURICIO DE NASSAU,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
